第0世代平均適応度 0.000000
  7 : C Q Q K , Z Z Z B , C E T G , P Z T D      5
  8 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
  9 : J Q Q M , Z Z Z Z , C E P Q , P Z T K      16
 10 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 11 : J C Q M , Z Z Z Z , C E P G , P Z T K      16
 12 : J C Q M , Z Z Z Z , C E T Q , P Z T K      16
 13 : J C Q M , Z Z Z Z , C E P G , P Z T A      16
 14 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 15 : Z C Q T , Z Z Z Z , C E T G , P Z K A      16
 16 : J C Q K , Z Z Z Z , C E T G , P Z T A      16
 17 : J O Q M , Z Z Z Z , C E T G , P Z T K      16
 18 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 19 : J C Q M , Z Z Z Z , C E T G , Y Z T A      16
 20 : Z Q Q K , Z Z Z Z , C E T G , P Z T A      16
 21 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 22 : J O Q M , Z Z Z Z , C E T Q , P Z T A      16
 23 : J C Q M , Z Z Z Z , C E P G , P Z T A      16
 24 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 25 : J Q Q M , Z Z Z Z , C E T Q , P Z T C      16
 26 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 27 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 28 : Z Q Q M , Z Z Z Z , C E A Q , P Z T C      16
 29 : J Q Q M , Z Z Z Z , C I T Q , P Z T F      16
第180世代平均適応度 16.000000
  0 : J C Q M , Z Z Z Z , C E P Q , P Z T A      16
  1 : J Q Q M , Z Z Z Z , C E T S , P Z T C      16
  2 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
  3 : J Q Q M , Z Z Z Z , C E T Q , P Z T A      16
  4 : J C Q M , Z Z Z Z , C E T Q , P Z T K      16
  5 : J Q Q M , Z Z Z Z , C E T G , P Z T C      16
  6 : Z Q Q K , Z Z Z Z , C E T G , P Z T A      16
  7 : Z C Q T , Z Z Z Z , C E T G , W Z K A      16
  8 : J C Q M , Z Z Z Z , C E P G , P Z T I      16
  9 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 10 : J O Q K , Z Z Z Z , C E T G , P Z T K      16
 11 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 12 : J C Q M , Z Z Z Z , C I T Q , P Z T F      16
 13 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 14 : J O Q M , Z Z Z Z , C E T Q , P Z T A      16
 15 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 16 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 17 : J Q Q M , Z Z Z Z , C E P Q , K Z T A      16
 18 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 19 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 20 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 21 : J O Q M , Z Z Z Z , C E P G , P Z T A      16
 22 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 23 : J Q Q M , Z Z Z Z , C E T S , P Z T A      16
 24 : Z Q Q T , Z Z Z Z , C E T G , P Z T A      16
 25 : Z N Q M , Z Z Z Z , C E T G , P Z T A      16
 26 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 27 : Z Q Q O , Z Z Z Z , C E T G , P Z T A      16
 28 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 29 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
第181世代平均適応度 15.500000
  0 : J C Q M , Z Z Z Z , C E P Q , P Z T A      16
  1 : Z Q Q T , Z Z Z Z , C E T S , P Z T C      16
  2 : Z Q Q K , Z Z Z Z , C E T G , P Z T A      16
  3 : J Q Q O , Z Z Z Z , C E T G , P Z T C      16
  4 : J Q Q M , Z Z Z Z , C E T S , P Z T C      16
  5 : Z Q Q M , Z Z Z Z , C E T G , P Z T A      16
  6 : Z C Q M , Z Z Z Z , C E P G , W Z K A      16
  7 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
  8 : J O Q M , Z Z Z Z , C E U Q , P Z T A      16
  9 : J Q Q O , Z Z Z Z , C E P G , P Z T A      16
 10 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 11 : J Q Q M , Z Z Z Z , C E T G , P Z T I      16
 12 : J R Q M , Z Z Z Z , C E P Q , K Z T A      16
 13 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 14 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 15 : J C Q M , Z Z Z K , C E T Q , P Z T A      1
 16 : J O Q M , Z Z Z Z , C E T S , P Z T A      16
 17 : J C Q M , Z Z Z Z , C E P G , P Z T A      16
 18 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 19 : J Q Q M , Z Z Z Z , M E T G , P Z T A      16
 20 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 21 : J Q Q K , Z Z Z Z , C E T Q , P Z T A      16
 22 : J C F M , Z Z Z Z , C E T G , P Z T A      16
 23 : J Q Q M , Z Z Z Z , C E T Q , P Z T A      16
 24 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 25 : Z Q Q M , Z Z Z Z , C E T S , P Z T A      16
 26 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 27 : J Q Q M , Z Z Z Z , C E T S , P Z T A      16
 28 : J Q Q T , Z Z Z Z , C E T G , P Z T A      16
 29 : Z Q Q O , Z Z Z Z , C E T S , P Z T C      16
第182世代平均適応度 16.000000
  0 : J C Q M , Z Z Z Z , C E T S , P Z T O      16
  1 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
  2 : A Q Q M , Z Z Z Z , C E T G , P Z T C      16
  3 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
  4 : J Q Q M , Z Z Z Z , M E T G , P Z T A      16
  5 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
  6 : J R Q M , Z Z Z Z , C E P Q , K Z T I      16
  7 : J C Q K , Z Z Z Z , C E T G , P Z T A      16
  8 : J O Q M , Z Z Z Z , C E T S , P Z T A      16
  9 : J C F M , Z Z Z Z , C E U G , P Z T A      16
 10 : J C Q O , Z Z Z Z , C E T S , P Z T C      16
 11 : J R I M , Z Z Z Z , C E P Q , P Z T A      16
 12 : Z Q Q M , Z Z Z Z , C E T G , W Z T A      16
 13 : J N Q M , Z Z Z Z , C E P G , P Z T A      16
 14 : Z Q Q K , Z Z Z Z , C E T S , P Z T A      16
 15 : J C Q M , Z Z Z Z , C E P G , W Z K A      16
 16 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 17 : J Q Q K , Z Z Z Z , C E T Q , P Z T A      16
 18 : Z Q Q M , Z Z Z Z , C E T S , P Z T A      16
 19 : Z Q Q M , Z Z Z Z , C E T G , P Z T A      16
 20 : Z Q Q M , Z Z Z Z , C E T G , P Z T A      16
 21 : J Q Q M , Z Z Z Z , M E T G , P Z T A      16
 22 : J Q Q O , Z Z Z Z , C E T G , P Z T Y      16
 23 : Z Q Q M , Z Z Z Z , C E T Q , P Z T A      16
 24 : J O Q M , Z Z Z Z , C E T Q , P Z T A      16
 25 : J Q Q M , Z Z Z Z , C E U Q , P Z T A      16
 26 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 27 : Z C Q M , Z Z Z Z , C E P G , P Z T A      16
 28 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 29 : Z Q Q O , Z Z Z Z , C E T G , P Z T C      16
第183世代平均適応度 16.000000
  0 : Z C Q M , Z Z Z Z , C E P G , W Z T C      16
  1 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
  2 : J Q Q Y , Z Z Z Z , C E T G , P Z T A      16
  3 : J R Q M , Z Z Z Z , C E P Q , K Z T A      16
  4 : J C Q M , Z Z Z Z , M E T Q , P Z T A      16
  5 : J C Q M , Z Z Z Z , C E T Q , W Z K A      16
  6 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
  7 : Z Q Q M , Z Z Z Z , C E T G , P Z T A      16
  8 : Z Q Q K , Z Z Z Z , C E U S , P Z T A      16
  9 : Z C F M , Z Z Z Z , C E P G , P Z T A      16
 10 : Z C Q K , Z Z Z Z , C E T G , P Z T A      16
 11 : J C Q M , Z Z Z Z , C E T S , P Z T O      16
 12 : J C Q O , Z Z Z Z , C E T G , P Z T A      16
 13 : J O Q M , Z Z Z Z , C E P G , P Z T A      16
 14 : J C T M , Z Z Z Z , C C T G , K Z T I      16
 15 : J C Q M , Z Z Z Z , C E U G , P Z T A      16
 16 : J Q Q M , Z Z Z Z , C E P G , P Z T Y      16
 17 : J Q Q M , Z Z Z Z , P E T G , P Z T A      16
 18 : J C Q M , Z Z Z Z , C E T S , P Z T A      16
 19 : C Q Q M , Z Z Z Z , C E U S , P Z T C      16
 20 : J Q Q O , Z Z Z Z , C E T G , P Z T A      16
 21 : J O Q M , Z Z Z Z , C E P G , P Z T A      16
 22 : Z R Q M , Z Z Z Z , C E T G , P Z T C      16
 23 : Z C Q M , Z Z Z Z , C E P G , P Z T A      16
 24 : J Q Q M , Z Z Z Z , C E U Q , P Z T A      16
 25 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 26 : Z Q Q M , Z Z Z Z , C E P S , P Z T A      16
 27 : J C Q O , Z Z Z Z , C E T S , P Z T A      16
 28 : J C Q O , Z Z Z Z , C E T Q , P Z T A      16
 29 : J O Q M , Z Z Z Z , T E U Q , P Z T A      16
第184世代平均適応度 15.600000
  0 : Z Q Q C , Z Z Z Z , C E U S , P Z T A      16
  1 : J C Q M , Z Z Z Z , C E U G , P Z T A      16
  2 : Z O Q M , Z Z Z Z , T E U Q , P Y T A      16
  3 : Z C Q M , Z Z Z Z , C E T G , P Z T A      16
  4 : J Q Q M , Z Z Z Z , C E P Q , P Z T A      16
  5 : J C Q K , Z Z Z Z , C E U G , P Z T A      16
  6 : Z R Q M , Z Z Z Z , C E T G , W Z T C      16
  7 : J Q Q M , Z Z Z Z , C E D G , P Z T A      16
  8 : J O Q M , Z Z Z Z , T E T G , P Z T A      16
  9 : J C F M , Z Z Z Z , C E P Q , P Z T A      16
 10 : J Q Q K , Z Z Z Z , C E P S , X Z T C      16
 11 : J C Q M , Z Z Z Z , C E T Q , P Z T A      16
 12 : J Q Q M , Z Z Z Z , C E P S , P Z T O      16
 13 : J C Q M , Z Z Z Z , P E T G , P Z T A      16
 14 : J O Q M , Z Z Z Z , C E U Q , P Z T A      16
 15 : J C T M , Z Z Z Z , C E T Q , K Z T A      16
 16 : Z R Q M , Z Z Z Z , C E T G , P Z T O      16
 17 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 18 : J C Q M , Z Z Z Z , T E T S , P Z T O      16
 19 : Z C Q M , Z Z Z Z , C E T G , P Z O A      16
 20 : Z Q Q M , Z Z Z Z , C E P G , P Z T A      16
 21 : J Q Q O , Z Z Z Z , C E T G , P Z T A      16
 22 : J O Q M , Z Z Z Z , T E T Q , P Z T A      16
 23 : Z Q F M , Z Z Z Z , C E T G , P Z T A      16
 24 : J C Q M , Z Z Z Z , M E T Q , P Z T A      16
 25 : Z C Q K , Z Z Z Z , C E U Q , P Z T A      16
 26 : J Q Q O , Z Z Z Z , C E T S , P Z T A      16
 27 : Z R Q M , Z A Z Z , C E U Q , K Z T J      4
 28 : J Q Q M , Z Z Z Z , C E T Q , P Z T A      16
 29 : J Q Q M , Z Z Z Z , C E U G , P Z T A      16
第185世代平均適応度 16.000000
  0 : J Q Q O , Z Z Z Z , C E T G , P Z T A      16
  1 : J C Q M , Z Z Z Z , R E D G , P Z T A      16
  2 : J C Q M , Z Z Z Z , C E T Q , X Z T C      16
  3 : J Q Q C , Z Z Z Z , C E U S , P Z T A      16
  4 : J C Q K , Z Z Z Z , C E U G , P Z T A      16
  5 : Z O T M , Z Z Z Z , T E T Q , K Y T A      16
  6 : Z C Q K , Z Z Z Z , C E P S , X Z T C      16
  7 : J Q Q M , Z Z Z Z , C E U S , P Z T A      16
  8 : J O Q M , Z Z Z Z , T E U Q , P Z T A      16
  9 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 10 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 11 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 12 : Z Q F M , Z Z Z Z , C E T Q , P Z T A      16
 13 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 14 : J C Q M , Z Z Z Z , C E T G , P Z T O      16
 15 : J C Q M , Z Z Z Z , C E T S , P Z T A      16
 16 : J Q Q M , Z Z Z Z , C E P G , P Z T A      16
 17 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 18 : Z R Q M , Z Z Z Z , C E T G , P Z T A      16
 19 : J Q Q M , Z Z Z Z , C E U G , P Z T J      16
 20 : J C F M , Z Z Z Z , C E U Q , P Z T A      16
 21 : J Q O K , Z Z Z Z , C E U Q , P Z T A      16
 22 : J Q Q O , Z Z Z Z , S E T G , P Z T A      16
 23 : J Q Q M , Z Z Z Z , C E P Q , P Z T A      16
 24 : Z Q Q C , Z Z Z Z , C E P S , P Z T O      16
 25 : J Q T K , Z Z Z Z , C E P S , K Z T A      16
 26 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 27 : Z Q Q O , Z Z Z Z , C E T S , P Z T A      16
 28 : J O Q M , Z Z Z Z , C E U Q , P Z T A      16
 29 : Z Q Q C , Z Z Z Z , C E U S , P Z T A      16
第186世代平均適応度 16.000000
  0 : Z Q Q M , Z Z Z Z , C E P Q , P Z T A      16
  1 : J Q Q O , Z Z Z Z , S E T G , P Z T A      16
  2 : J O Q M , Z Z Z Z , C E U Q , P Z T A      16
  3 : J C Q M , Z Z Z Z , C E U S , P Z T J      16
  4 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
  5 : Z O Q M , Z Z Z Z , C E U Q , P Z T A      16
  6 : J Q Q O , Z Z Z Z , S E T G , P Z T A      16
  7 : Z R Q M , Z Z Z Z , C E T G , P Z T J      16
  8 : S Q Q M , Z Z Z Z , C E U S , P Z T A      16
  9 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 10 : J C F K , Z Z Z Z , C E U Q , K Z T A      16
 11 : J C Q M , Z Z Z Z , C E P Q , P Z T A      16
 12 : J Q Q C , Z Z Z Z , C E P S , P Z T O      16
 13 : Z Q Q O , Z Z Z Z , C E T S , P Z T A      16
 14 : J Q F M , Z Z Z Z , C E U S , P Z T A      16
 15 : Z Q O C , Z Z Z Z , C E P S , P Z T O      16
 16 : J C Q K , Z Z Z Z , C E U G , P Z T A      16
 17 : J Q T M , Z Z Z Z , C E P S , P Z T A      16
 18 : Z Q Q M , Z Z Z Z , C E U G , P Z T A      16
 19 : J C Q M , Z Z Z Z , R E U G , P Z T A      16
 20 : J C T M , Z Z Z Z , T E T Q , P Y T A      16
 21 : J Q Q K , Z Z Z Z , C E U Q , P Z T A      16
 22 : J Q Q O , Z Z Z Z , C E P G , P Z T A      16
 23 : J O Q M , Z Z Z Z , C E U Q , P Z T A      16
 24 : J Q O O , Z Z Z Z , C E T Q , P Z T A      16
 25 : J C Q M , Z Z Z Z , R E D G , P Z T A      16
 26 : J C Q M , Z Z Z Z , C E U S , P Z T A      16
 27 : J Q Q M , Z Z Z Z , C E P Q , P Z T A      16
 28 : J C Q M , Z Z Z Z , C E T G , P Z T O      16
 29 : J C O K , Z Z Z Z , C E T Q , P Z T A      16
第187世代平均適応度 16.000000
  0 : J C Q O , Z Z Z Z , S E U G , P Z T A      16
  1 : Z C Q M , Z Z Z Z , C E D G , P Z T J      16
  2 : J C Q M , Z Z Z Z , S E T G , P Z T A      16
  3 : J C Q K , Z Z Z Z , S E U G , P Z T A      16
  4 : J Q Q O , Z Z Z Z , C E T G , P Z T A      16
  5 : Z Q Q M , Z Z Z Z , C E T G , P Z T J      16
  6 : J Q O M , Z Z Z Z , C E P S , P Z T O      16
  7 : J C T K , Z Z Z Z , T E U Q , P Z T A      16
  8 : Z Q Q M , Z Z Z Z , C E U S , P Z T A      16
  9 : Z O F K , Z Z Z Z , C E U Q , K I T A      16
 10 : J C F M , Z Z Z Z , C E D G , K Z T A      16
 11 : J R Q M , Z Z Z Z , C E D G , P Z T A      16
 12 : Z O Q O , Z Z Z Z , C E U Q , P Z T A      16
 13 : J B Q K , Z Z Z Z , R E U Q , P Z T A      16
 14 : J Q Q O , Z Z Z Z , S E T G , P Z T A      16
 15 : J C T M , Z Z Z Z , C E U S , K Z T A      16
 16 : Z Q Q M , Z Z Z Z , C E U S , P Z T A      16
 17 : J C Q M , Z Z Z Z , C E U Q , P Z T A      16
 18 : J O Q O , Z Z Z Z , C H T Q , P Z T A      16
 19 : Z O Q M , Z Z Z Z , C E T Q , P Z T J      16
 20 : J C Q C , Z Z Z Z , C E D S , P Z T A      16
 21 : Z C Q M , Z Z Z Z , C E U G , P Z T A      16
 22 : J C Q O , Z Z Z Z , C E T S , P Z T A      16
 23 : Z Q Q C , Z Z Z Z , C E P Q , P Z T A      16
 24 : J Q Q M , Z Z Z Z , R E T G , P Z T A      16
 25 : J C F M , Z Z Z Z , C E T S , P Z T A      16
 26 : J C Q M , Z Z Z Z , C E U G , P Y T A      16
 27 : J Q O M , Z Z Z Z , C E P S , P Z T W      16
 28 : J C Q M , Z Z Z Z , C E U G , P Z T J      16
 29 : J C Q M , Z Z Z Z , C E D G , P Z T A      16
第188世代平均適応度 15.500000
  0 : J O F K , Z Z Z Z , C E D Q , P I T A      16
  1 : J B Q K , Z Z Z Z , R E U Q , P Z T A      16
  2 : Z C Q M , Z Z Z Z , C E U G , P Z T A      16
  3 : J C Q C , Z Z Z Z , C E D G , P Z T A      16
  4 : J C Q M , Z Z Z Z , C E D S , P Z T A      16
  5 : J C F M , Z Z Z Z , C E U S , K Z T A      16
  6 : J Q Q O , Z Z Z Z , C E T G , P Z T A      16
  7 : Z O Q M , Z Z Z Z , C E T Q , P Z T A      16
  8 : Z C Q M , Z Z Z Z , C E D S , P Z T A      16
  9 : J R F K , Z Z Z Z , C E D G , K I T A      16
 10 : J O Q M , Z Z Z Z , C E T Q , P Z T A      16
 11 : J Q Q O , Z Z Z Z , R E U G , P Z T A      16
 12 : Z O Q M , Z Z Z Z , C E U Q , P Z T A      16
 13 : B C Q M , Z Z Z Z , C E U G , P Z T J      16
 14 : J Q Q C , Z Z Z Z , C E U S , P Z T A      16
 15 : J C T K , Z Z Z Z , T E U Q , P Z T A      16
 16 : J R Q M , Z Z Z Z , C E D E , P Z T A      16
 17 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 18 : J Q Q M , Z Z Z Z , C E T G , P Z T A      16
 19 : J C N K , Z Z Z Z , C E D S , Y Z T A      16
 20 : J Q Q M , Z Z Z Z , C E P S , P Y T W      16
 21 : J C T M , Z Z Z Z , C E T S , P Z T A      16
 22 : Z R F M , Z Z Z Z , C E U G , K Z T A      16
 23 : J O Q M , Z Z Z Z , C H U Q , P Y T A      16
 24 : J C Q O , Z Z Z Z , C E U G , P Z T A      16
 25 : Z C Q M , Z Z Z Z , C E T G , P Z T J      16
 26 : J C Q O , Z Z Z Z , C E U S , P Z T A      16
 27 : Z C F M , Z Z Z Z , C E U G , P Z T A      16
 28 : J C F O , Z Z Z Z , C E D G , K Z T A      16
 29 : J C O M , K Z Z Z , C E U G , P Z T A      1
第189世代平均適応度 16.000000
  0 : J R F O , Z Z Z Z , C E D G , K I T A      16
  1 : J Q N K , Z Z Z Z , T E D S , V Z T A      16
  2 : J C F M , Z Z Z Z , C E U Q , P Z T A      16
  3 : J C T O , Z Z Z Z , C E U G , P Z T A      16
  4 : J O F K , Z Z Z Z , C E D S , P Z T A      16
  5 : J Q Q K , Z Z Z Z , R E U Q , P I T A      16
  6 : Z C F M , Z Z Z Z , C E D G , K Z T A      16
  7 : J R F C , Z Z Z Z , C E U S , P Z T A      16
  8 : J R Q M , Z Z Z Z , C E U G , P Z T A      16
  9 : J C Q M , Z Z Z Z , C E T S , P Z T A      16
 10 : J O Q M , Z Z Z Z , C E T S , P Z T A      16
 11 : J C T K , Z Z Z Z , T E U G , P Z T A      16
 12 : J R Q M , Z Z Z Z , C E D G , P Z T A      16
 13 : J O Q M , Z Z Z Z , C H U Q , P Z T A      16
 14 : J C F C , Z Z Z Z , C E U G , K Z T A      16
 15 : J R F O , Z Z Z Z , C E D G , K Z T A      16
 16 : J C T M , Z Z Z Z , C E D Q , P Z T A      16
 17 : J C F O , Z Z Z Z , C E D E , K Z T A      16
 18 : J R Q K , Z Z Z Z , T E U E , P Z T A      16
 19 : J O Q M , Z Z Z Z , C E D Q , P Z T A      16
 20 : J C N M , Z Z Z Z , C E D S , P Z T A      16
 21 : J C F K , Z Z Z Z , C E D G , K I T A      16
 22 : J O F O , Z Z Z Z , C E U S , P Z T A      16
 23 : J C F M , Z Z Z Z , C E U V , K Z T A      16
 24 : J O F O , Z Z Z Z , C E D G , P Z T A      16
 25 : J C Q M , Z Z Z Z , C E T G , P Z T A      16
 26 : J R N K , Z Z Z Z , C E U S , Y Z T A      16
 27 : J C Q K , Z Z Z Z , C E U G , P Z T A      16
 28 : J C T K , Z Z Z Z , T E U S , K Z T A      16
 29 : J Q Q M , Z Z Z Z , C E U G , P Z T A      16
第190世代平均適応度 15.500000
  0 : J O Q M , Z Z Z Z , C E D S , P Z T A      16
  1 : J O Q K , Z Z Z Z , C E D S , P Z T A      16
  2 : J O F O , Z Z Z Z , C E U S , P Z T A      16
  3 : J R F C , Z Z Z Z , C E U S , K Z T A      16
  4 : J C N M , Z Z Z Z , C E D G , P Z T A      16
  5 : J O Q M , Z Z Z Z , C E D S , P Z T A      16
  6 : J C C O , Z Z Z Z , C E D G , P Z T A      16
  7 : J C Q M , Z Z Z Z , C E T S , P Z T A      16
  8 : J Q F K , Z Z Z Z , R E U Q , P I T A      16
  9 : J C F O , Z Z Z Z , C E U G , K Z T A      16
 10 : J O F O , Z Z Z Z , C E T G , P Z T A      16
 11 : J C N M , Z Z Z Z , C E D G , P Z T A      16
 12 : J R Q M , Z Z Z Z , C E D G , K Z T A      16
 13 : J R F O , Z Z Z Z , C E U G , P Z T A      16
 14 : J O F M , Z Z Z Z , C E U S , P Z T A      16
 15 : J C T K , Z Z Z Z , T E U S , P Z T A      16
 16 : J C F O , Z Z Z Z , C E U G , P Z T A      16
 17 : J C T M , Z Z Z Z , C E D V , K Z T A      16
 18 : J C T M , Z Z Z Z , C E U G , K Z T A      16
 19 : J R Q M , Z Z Z Z , C H U G , P Z T A      16
 20 : J R Q M , Z Z Z Z , C E D G , P Z T A      16
 21 : J C Q K , Z Z Z Z , C E U G , K Z T A      16
 22 : J C Q M , Z Z Z Z , C E D G , P Z T A      16
 23 : J C F M , Z Z J Z , C E U S , Y Z T A      1
 24 : J R N K , Z Z Z Z , C E U Q , P Z T A      16
 25 : J C F L , Z Z Z Z , C E U G , P Z T A      16
 26 : J C T O , Z Z Z Z , C E U Q , P Z T A      16
 27 : J C F C , Z Z Z Z , C E U G , P Z T A      16
 28 : J C F M , Z Z Z Z , C E U Q , P Z T A      16
 29 : J O F M , Z Z Z Z , C E D Q , P Z T A      16
第191世代平均適応度 16.000000
  0 : J O F M , Z Z Z Z , C E U S , P Z T A      16
  1 : J O F O , Z Z Z Z , C E U G , P Z T A      16
  2 : J C N M , Z Z Z Z , C E D G , P Z T A      16
  3 : J R F M , Z Z Z Z , C E D G , P Z T A      16
  4 : J O F O , Z Z Z Z , C E U S , P Z T A      16
  5 : J R C O , Z Z Z Z , C E U S , P Z T A      16
  6 : J C Q O , Z Z Z Z , C E U S , P Z T A      16
  7 : J C Q K , Z Z Z Z , C E U Q , P I T A      16
  8 : J O F M , Z Z Z Z , C H U Q , P Z T A      16
  9 : J C F K , Z Z Z Z , T E U G , P Z T A      16
 10 : J O F M , Z Z Z Z , C E D Q , P Z T A      16
 11 : J R N K , Z Z Z Z , C E U Q , E Z T A      16
 12 : J C F O , Z Z Z Z , C E U S , K S T A      16
 13 : J C T C , Z Z Z Z , C E U S , P Z T A      16
 14 : J O F O , Z Z Z Z , C E U S , P Z T A      16
 15 : J C T M , Z Z Z Z , C E D V , K T T A      16
 16 : J R Q L , Z Z Z Z , C H U G , P Z T A      16
 17 : J C F M , Z Z Z Z , C E U G , P Z T A      16
 18 : J Q F K , Z Z Z Z , R E D Q , K I T A      16
 19 : J C F K , Z Z Z Z , R E U G , P I T A      16
 20 : J R F M , Z Z Z Z , C E U G , P Z T A      16
 21 : J Q F M , Z Z Z Z , R E T S , P Z T A      16
 22 : J O Q K , Z Z Z Z , C E D S , K Z T A      16
 23 : J Q F C , Z Z Z Z , C E U Q , P Z T A      16
 24 : J C F C , Z Z Z Z , C E D G , P Z T A      16
 25 : J C F K , Z Z Z Z , C E U S , P Z T A      16
 26 : J O F K , Z Z Z Z , C E D G , G Z T A      16
 27 : J R F O , Z Z Z Z , C E T G , P Z T A      16
 28 : J C Q C , Z Z Z Z , C E U G , P Z T A      16
 29 : J O Q O , Z Z Z Z , C E U S , P Z T A      16
第192世代平均適応度 15.633333
  0 : J C Q M , Z Z Z Z , C E U G , P Z T A      16
  1 : J C F K , Z Z Z Z , C E U S , P Z T A      16
  2 : J Q F M , Z Z Z Z , R E U S , P Z T A      16
  3 : J C F K , Z Z Z Z , C E D G , P Z T A      16
  4 : I R F C , Z Z Z Z , C E U G , P Z T A      16
  5 : J O F O , Z Z Z Z , C E U G , P Z T A      16
  6 : J O F O , Z Z Z Z , C E U S , P S T A      16
  7 : J C F K , Z Z Z Z , T E T G , P Z T A      16
  8 : J R T L , Z Z Z Z , C E U V , K Z T A      16
  9 : J C F K , Z Z Z Z , R E U Q , E Z T A      16
 10 : J C F C , Z Z Z Z , C E U S , P Z T A      16
 11 : J O F O , Z Z Z Z , C E U G , P Z T A      16
 12 : J C Q L , Z Z Z Z , C E U G , K T T A      16
 13 : J R F O , Z Z Z Z , T E U G , P Z T A      16
 14 : J R F M , Z Z D Z , C E T G , P Z T A      5
 15 : J O Q O , Z Z Z Z , C E U S , P Z T A      16
 16 : J C N O , Z Z Z Z , C E U S , E Z T A      16
 17 : J R F K , Z Z Z Z , C E U Q , K S T A      16
 18 : J R F M , Z Z Z Z , C G U S , P Z T A      16
 19 : J Q F M , Z Z Z Z , R E T S , P Z T A      16
 20 : J C F O , Z Z Z Z , C E U G , P Z T A      16
 21 : L R Q K , Z Z Z Z , C E D Q , P Z T A      16
 22 : J R T M , Z Z Z Z , C H D V , P Z T A      16
 23 : J C T O , Z Z Z Z , C E U S , P Z T A      16
 24 : J O F O , Z Z Z Z , R E U S , P I T A      16
 25 : J O F M , Z Z Z Z , C E D G , P Z T A      16
 26 : J R N K , Z Z Z Z , C E U G , G Z T A      16
 27 : J R F M , Z Z Z Z , C E D G , P Z T A      16
 28 : J O Q O , Z Z Z Z , C E U S , P Z T A      16
 29 : J O Q O , Z Z Z Z , C E U S , P Z T A      16
第193世代平均適応度 15.633333
  0 : J O F K , Z Z Z Z , C E U G , E Z T A      16
  1 : J O F O , Z Z Z Z , C E U S , P Z T A      16
  2 : J O Q O , Z Z Z Z , C E U S , P Z T A      16
  3 : J O F O , Z Z Z Z , C E U S , P S T A      16
  4 : J O F L , Z Z Z Z , C E U G , P Z T A      16
  5 : J O F O , Z Z Z Z , C E U S , P Z T A      16
  6 : J C N O , Z Z Z Z , C E U V , E Z T A      16
